Name,URL,Stars,Description
"aws-iatk","https://github.com/awslabs/aws-iatk",101,""
"aws-sap-automation","https://github.com/awslabs/aws-sap-automation",14,"Collection of scripts, that can be used with AWS Launch Wizard for SAP or standalone to automate SAP on AWS"
"iac-devtools-cli-for-cdk","https://github.com/awslabs/iac-devtools-cli-for-cdk",37,""
"apn-competency-helper","https://github.com/awslabs/apn-competency-helper",21,"APN Designations template folder structure and presentation, including APN Competency Program and APN Service Delivery Program"
"amazon-timestream-odbc-driver","https://github.com/awslabs/amazon-timestream-odbc-driver",6,""
"k8s-network-policy-migrator","https://github.com/awslabs/k8s-network-policy-migrator",32,"K8s Network Policy Migrator is a tool to migrate Calico or Cilium custom network policies to Kubernetes native network policy. The tool offers features like pre-migration checks, policy collection and conversion, as well as easy validate, apply, rollback, and cleanup options"
"aws-dynasync","https://github.com/awslabs/aws-dynasync",6,"Create an AWS AppSync GraphQL API and an Amazon DynamoDB database with a single command. Automate the building and provisioning of a GraphQL API using a single config file with AWS AppSync and Amazon DynamoDb to store the data."
"robustqa-acl23","https://github.com/awslabs/robustqa-acl23",20,""
"unified-text2sql-benchmark","https://github.com/awslabs/unified-text2sql-benchmark",82,"UNITE: A Unified Benchmark for Text-to-SQL Evaluation"
"codetask-cl-pptf","https://github.com/awslabs/codetask-cl-pptf",5,""
"amazon-dynamodb-local-samples","https://github.com/awslabs/amazon-dynamodb-local-samples",27,"This is a sample Java project that demonstrates how to use DynamoDB Local for local development and testing"
"vqa-generate-then-select","https://github.com/awslabs/vqa-generate-then-select",3,""
"extending-the-context-length-of-open-source-llms","https://github.com/awslabs/extending-the-context-length-of-open-source-llms",56,""
"git-branching-strategies-for-multiaccount-devops","https://github.com/awslabs/git-branching-strategies-for-multiaccount-devops",26,""
"data-solutions-framework-on-aws","https://github.com/awslabs/data-solutions-framework-on-aws",143,"An open-source framework that simplifies implementation of data solutions. "
"static-checker-flink","https://github.com/awslabs/static-checker-flink",4,"Maven plugin to detect known connector incompatibility and other Apache Flink issues at build time"
"aws-iam-access-analyzer-policy-validation-config-rule","https://github.com/awslabs/aws-iam-access-analyzer-policy-validation-config-rule",8,""
"managed-service-for-apache-flink-blueprints","https://github.com/awslabs/managed-service-for-apache-flink-blueprints",21,""
"osml-tile-server","https://github.com/awslabs/osml-tile-server",8,""
"simple-code-scanning-pipeline","https://github.com/awslabs/simple-code-scanning-pipeline",19,""
"hypergraph-tabular-lm","https://github.com/awslabs/hypergraph-tabular-lm",30,""
"aws-crt-s3-benchmarks","https://github.com/awslabs/aws-crt-s3-benchmarks",13,"Benchmarking for multiple AWS S3 libraries."
"aws-serverless-prometheus-push-gateway","https://github.com/awslabs/aws-serverless-prometheus-push-gateway",6,"  AWS Serverless Prometheus Push Gateway enables you to push metrics into Prometheus from any source without modifying your application or running an always-on service for Prometheus to scrape."
"aws-glue-apache-hudi-operational-data-processing-framework","https://github.com/awslabs/aws-glue-apache-hudi-operational-data-processing-framework",23,"Operational Data Processing Framework developed using AWS Glue and Apache Hudi. This framework is suitable for Data Lake and Modern Data Platform implementations on the AWS Cloud."
"dqdl","https://github.com/awslabs/dqdl",21,""
"generative-ai-cdk-constructs","https://github.com/awslabs/generative-ai-cdk-constructs",514,"AWS Generative AI CDK Constructs are sample implementations of AWS CDK for common generative AI patterns."
"operatorpkg","https://github.com/awslabs/operatorpkg",28,""
"the-qubit-factory","https://github.com/awslabs/the-qubit-factory",31,"A puzzle/construction game about quantum computing."
"privacy-adhering-machine-unlearning-nlp","https://github.com/awslabs/privacy-adhering-machine-unlearning-nlp",2,""
"llrt","https://github.com/awslabs/llrt",8654,"LLRT (Low Latency Runtime) is an experimental, lightweight JavaScript runtime designed to address the growing demand for fast and efficient Serverless applications."
"mountpoint-s3-csi-driver","https://github.com/awslabs/mountpoint-s3-csi-driver",369,"Built on Mountpoint for Amazon S3, the Mountpoint CSI driver presents an Amazon S3 bucket as a storage volume accessible by containers in your Kubernetes cluster."
"garnet-framework","https://github.com/awslabs/garnet-framework",39,"The Garnet Framework is an open-source framework that enables you to build living digital twins and context-aware solutions through dynamic knowledge graphs."
"clickstream-wechat","https://github.com/awslabs/clickstream-wechat",5,"Wechat Miniprogram SDK for Clickstream Analytics on AWS"
"weaviate-on-eks","https://github.com/awslabs/weaviate-on-eks",9,""
"kubectl-connect","https://github.com/awslabs/kubectl-connect",1,""
"spark-sql-kinesis-connector","https://github.com/awslabs/spark-sql-kinesis-connector",38,"Spark Structured Streaming Kinesis Data Streams connector supports both GetRecords and SubscribeToShard (Enhanced Fan-Out, EFO)"
"observability-solution-kit","https://github.com/awslabs/observability-solution-kit",10,""
"ask-bedrock","https://github.com/awslabs/ask-bedrock",24,"Converse with your favorite Amazon Bedrock large language model from the command line."
"s3-connector-for-pytorch","https://github.com/awslabs/s3-connector-for-pytorch",193,"The Amazon S3 Connector for PyTorch delivers high throughput for PyTorch training jobs that access and store data in Amazon S3."
"cdk-apigateway-s3-construct","https://github.com/awslabs/cdk-apigateway-s3-construct",10,""
"aws-greengrass-labs-s3-file-downloader","https://github.com/awslabs/aws-greengrass-labs-s3-file-downloader",3,""
"logic-scaffolding-for-personalized-recommendation-explanation-generation","https://github.com/awslabs/logic-scaffolding-for-personalized-recommendation-explanation-generation",2,""
"consolidated-organizations-wide-cases-activity","https://github.com/awslabs/consolidated-organizations-wide-cases-activity",10,""
"smithy-iot-device-sdk-greengrass-ipc","https://github.com/awslabs/smithy-iot-device-sdk-greengrass-ipc",1,""
"avp-local-agent","https://github.com/awslabs/avp-local-agent",18,""
"aws-greengrass-labs-osi-pi-streaming-data-connector","https://github.com/awslabs/aws-greengrass-labs-osi-pi-streaming-data-connector",11,"Provides real-time data ingestion from OSI PI Data Archive to a modern data architecture on AWS with integrations to OSI PI Asset Framework centrally managed over AWS IoT PubSub messaging."
"mls-rs","https://github.com/awslabs/mls-rs",187,"An implementation of Messaging Layer Security (RFC 9420)"
"optimizing-multitask-training-through-dynamic-pipelines","https://github.com/awslabs/optimizing-multitask-training-through-dynamic-pipelines",20,"Official repository for the paper DynaPipe: Optimizing Multi-task Training through Dynamic Pipelines"
"measuring-fairness-of-rankings-under-noisy-sensitive-information","https://github.com/awslabs/measuring-fairness-of-rankings-under-noisy-sensitive-information",1,""
"vip-token-centric-compression","https://github.com/awslabs/vip-token-centric-compression",5,""
"project-lakechain","https://github.com/awslabs/project-lakechain",185,":zap: Cloud-native, AI-powered, document processing pipelines on AWS."
"cloudfront-hosting-toolkit","https://github.com/awslabs/cloudfront-hosting-toolkit",111,"CloudFront Hosting Toolkit offers the convenience of a managed frontend hosting service while retaining full control over the hosting and deployment infrastructure to make it your own."
"anfw-automate","https://github.com/awslabs/anfw-automate",16,"Automate rule management for AWS Network Firewall"
"aws-greengrass-labs-ml-components","https://github.com/awslabs/aws-greengrass-labs-ml-components",1,""
"swift-openapi-lambda","https://github.com/awslabs/swift-openapi-lambda",21,"An AWS Lambda transport  for Swift OpenAPI"
"pireporter","https://github.com/awslabs/pireporter",14,"A comprehensive tool for capturing performance metrics and workload snapshots, and generating in-depth comparison reports for Amazon Aurora PostgreSQL databases. Helps to troubleshoot problems, optimize instance size and cost."
"amazon-linux-instance-finder","https://github.com/awslabs/amazon-linux-instance-finder",2,""
"genai-bedrock-chatbot","https://github.com/awslabs/genai-bedrock-chatbot",53,"A demo application that uses Amazon SageMaker manuals and pricing data tables as an example to explore the capabilities of a generative AI chatbot."
"amazon-kinesis-video-streams-sdp","https://github.com/awslabs/amazon-kinesis-video-streams-sdp",2,""
"backstage-plugins-for-aws","https://github.com/awslabs/backstage-plugins-for-aws",137,"AWS plugins for Backstage"
"containers-cost-allocation-dashboard","https://github.com/awslabs/containers-cost-allocation-dashboard",38,"A QuickSight dashboard for containers cost allocation based on data from Kubecost"
